date,open,high,low,close,volume,change
2026-01-19,242000.0,243500.0,237500.0,238000.0,1689244,-7500.0
2026-01-20,241500.0,244500.0,240500.0,244000.0,1205903,6000.0
2026-01-21,239500.0,242500.0,238000.0,238500.0,1022540,-5500.0
2026-01-22,242000.0,247500.0,239500.0,245500.0,1341056,7000.0
2026-01-23,248000.0,269500.0,246500.0,266000.0,5042292,20500.0
2026-01-26,274000.0,276500.0,265000.0,272500.0,2706664,6500.0
2026-01-27,270500.0,292000.0,270000.0,281500.0,4948006,9000.0
2026-01-28,285000.0,285500.0,271000.0,277500.0,2822531,-4000.0
2026-01-29,276000.0,290500.0,275000.0,287000.0,2812259,9500.0
2026-01-30,285500.0,285500.0,274500.0,275000.0,1819960,-12000.0
2026-02-02,270000.0,278500.0,265000.0,268000.0,1862631,-7000.0
2026-02-03,274500.0,274500.0,265000.0,269000.0,1894227,1000.0
2026-02-04,266000.0,267000.0,260000.0,264500.0,1700411,-4500.0
2026-02-05,262500.0,264500.0,255500.0,257000.0,1551427,-7500.0
2026-02-06,251000.0,254000.0,244000.0,249000.0,1919017,-8000.0
2026-02-09,253500.0,254500.0,248000.0,250000.0,1426634,1000.0
2026-02-10,254000.0,259000.0,252000.0,254000.0,1475536,4000.0
2026-02-11,258500.0,261000.0,255000.0,257500.0,1133876,3500.0
2026-02-12,261500.0,262000.0,255500.0,255500.0,1404228,-2000.0
2026-02-13,254000.0,257500.0,250000.0,252500.0,820046,-3000.0
2026-02-19,254500.0,255000.0,252000.0,253000.0,806208,500.0
2026-02-20,254500.0,260000.0,254000.0,254500.0,948594,1500.0
2026-02-23,257500.0,262000.0,255000.0,255500.0,747019,1000.0
2026-02-24,256500.0,256500.0,254000.0,255000.0,652490,-500.0
2026-02-25,255500.0,256000.0,251000.0,253000.0,937503,-2000.0
2026-02-26,258500.0,267000.0,258000.0,260500.0,1890166,7500.0
2026-02-27,261000.0,261500.0,254500.0,254500.0,1259511,-6000.0
2026-03-03,250500.0,252000.0,236000.0,236000.0,1507045,-18500.0
2026-03-04,225500.0,231000.0,207500.0,208000.0,2051989,-28000.0
2026-03-05,224000.0,227500.0,218000.0,220000.0,1671549,12000.0
2026-03-06,216000.0,225500.0,216000.0,222500.0,1042652,2500.0
2026-03-09,209500.0,218500.0,207000.0,218500.0,940462,-4000.0
2026-03-10,226500.0,227000.0,218000.0,220500.0,935756,2000.0
2026-03-11,227000.0,230000.0,221000.0,222000.0,757145,1500.0
2026-03-12,223500.0,225500.0,220500.0,222000.0,700973,0.0
2026-03-13,216500.0,224000.0,216000.0,223000.0,706127,1000.0
2026-03-16,222000.0,222500.0,216000.0,218000.0,531797,-5000.0
2026-03-17,221500.0,227500.0,220500.0,224000.0,614390,6000.0
2026-03-18,228500.0,228500.0,225000.0,226500.0,687521,2500.0
2026-03-19,221500.0,222500.0,220000.0,220500.0,474188,-6000.0
