session_date,ticker,selection_rank,alpha_score,predicted_net_pct,probability,net_return_pct,excess_pct,date,entry_date_5d,exit_date_5d,entry_open_5d,exit_close_5d,gross_usd_5d_pct,gross_krw_5d_pct,net_krw_5d_pct
2025-05-19,RIVN,3,0.9032258064516129,3.9998485325902475,0.6805341545420864,-7.651217242514186,-6.45074154194101,2025-05-19,2025-05-20,2025-05-27,16.309999465942383,15.369999885559082,-5.763332993027714,-7.151217242514186,-7.651217242514186
2025-05-20,PLTR,1,0.9838709677419355,7.108988074336357,0.7139331790930489,-2.8915636934195517,-1.3881450901673111,2025-05-20,2025-05-21,2025-05-28,125.16000366210938,123.76000213623048,-1.1185694190761097,-2.3915636934195517,-2.8915636934195517
2025-05-20,MARA,2,0.9193548387096774,3.337779785240357,0.6956573385716881,-9.728385207142086,-8.224966603889845,2025-05-20,2025-05-21,2025-05-28,16.15999984741211,14.859999656677246,-8.044555711694812,-9.228385207142086,-9.728385207142086
2025-05-20,PFE,3,0.9032258064516129,1.1564578750288068,0.7168167727334095,-3.007109563800347,-1.5036909605481066,2025-05-20,2025-05-21,2025-05-28,21.93701319956095,21.66595458984375,-1.2356222209987333,-2.507109563800347,-3.007109563800347
2025-05-21,PLTR,1,0.8709677419354839,5.507432739088897,0.5612459588271487,-0.2155776193943577,-1.1730964434618296,2025-05-21,2025-05-22,2025-05-29,121.9499969482422,122.31999969482422,0.30340529384274006,0.2844223806056423,-0.2155776193943577
2025-05-21,ABBV,2,0.8548387096774194,0.9309962472056598,0.6694158598004534,1.8013357917551103,0.8438169676876384,2025-05-21,2025-05-22,2025-05-29,175.68646934707726,179.7636260986328,2.320700488038674,2.3013357917551103,1.8013357917551103
2025-05-21,APLS,3,0.8225806451612903,3.1996925614132112,0.6011706667111963,1.0560416515863817,0.09852282751890984,2025-05-21,2025-05-22,2025-05-29,17.139999389648438,17.40999984741211,1.5752652705853354,1.5560416515863817,1.0560416515863817
2025-05-22,MARA,1,0.9838709677419355,10.679237889425858,0.7224565163059468,-7.297905348237898,-8.253215249613975,2025-05-22,2025-05-23,2025-05-30,15.029999732971191,14.119999885559082,-6.054556643908981,-6.797905348237898,-7.297905348237898
2025-05-22,RIVN,2,0.9032258064516129,5.8423997159759695,0.7146426644428899,-8.15515314255165,-9.110463043927728,2025-05-22,2025-05-23,2025-05-30,15.609999656677246,14.529999732971191,-6.918641559636929,-7.655153142551652,-8.15515314255165
2025-05-22,RKLB,3,0.9032258064516129,5.770082746493574,0.7222773458733879,4.4063527075702495,3.451042806194173,2025-05-22,2025-05-23,2025-05-30,25.334999084472656,26.790000915527344,5.743050655748516,4.9063527075702495,4.4063527075702495
2025-05-23,MARA,1,0.967741935483871,10.492371739766737,0.7668264454847306,-5.192553984375203,-7.031489427301109,2025-05-23,2025-05-27,2025-06-02,15.220000267028809,14.359999656677246,-5.65046383221548,-4.692553984375203,-5.192553984375203
2025-05-23,SMCI,2,0.935483870967742,12.10029808113026,0.7579697985874643,0.003007382268538805,-1.835928060657367,2025-05-23,2025-05-27,2025-06-02,41.40999984741211,41.20000076293945,-0.5071216741039941,0.5030073822685388,0.003007382268538805
2025-05-23,PLTR,3,0.8709677419354838,9.059946281016426,0.7408493067491625,4.673132218807908,2.8341967758820017,2025-05-23,2025-05-27,2025-06-02,126.81999969482422,132.0399932861328,4.116064977030298,5.173132218807908,4.673132218807908
2025-05-27,PLTR,1,0.9193548387096774,5.777401445518201,0.6352346542791285,6.795341847185122,5.486868379915231,2025-05-27,2025-05-28,2025-06-03,124.2300033569336,133.1699981689453,7.196325018462413,7.295341847185122,6.795341847185122
2025-05-27,SMCI,2,0.9032258064516129,9.735674531333455,0.5628556491251409,2.60014964444143,1.2916761771715397,2025-05-27,2025-05-28,2025-06-03,41.93000030517578,43.18999862670898,3.0050043223530887,3.10014964444143,2.60014964444143
2025-05-27,RIVN,3,0.8709677419354839,4.112337667584777,0.6081326814648238,-7.1021184748148665,-8.410591942084757,2025-05-27,2025-05-28,2025-06-03,15.399999618530272,14.369999885559082,-6.688310120032915,-6.6021184748148665,-7.1021184748148665
2025-05-28,MARA,1,0.935483870967742,8.288297029729598,0.6282826544065668,2.833338960245724,-0.4421767350186361,2025-05-28,2025-05-29,2025-06-04,15.210000038146973,15.670000076293944,3.024326344466033,3.333338960245724,2.833338960245724
2025-05-28,ABBV,2,0.8870967741935484,0.5387418122855451,0.6652761002549348,1.921193741420291,-1.3543219538440692,2025-05-28,2025-05-29,2025-06-04,177.6717860063695,181.42938232421875,2.1149088452989018,2.421193741420291,1.921193741420291
2025-05-28,RKLB,3,0.8225806451612903,9.29973704977742,0.5034716826331092,-9.591567549537793,-12.867083244802153,2025-05-28,2025-05-29,2025-06-04,29.690000534057617,26.90999984741211,-9.363424171907809,-9.091567549537793,-9.591567549537793
2025-05-29,RKLB,1,1.0,8.433023162577786,0.7650255070682596,-3.257295414369243,-6.129777350875357,2025-05-29,2025-05-30,2025-06-05,27.01499938964844,26.450000762939453,-2.0914256504683926,-2.757295414369243,-3.257295414369243
2025-05-29,SMCI,2,0.9516129032258065,7.9421369912150555,0.6844062344008247,-1.0337084715473672,-3.9061904080534813,2025-05-29,2025-05-30,2025-06-05,40.709999084472656,40.77000045776367,0.14738731181622722,-0.5337084715473672,-1.0337084715473672
2025-05-29,PLTR,3,0.935483870967742,4.390861135465589,0.7111028566978361,-4.090621870163002,-6.963103806669116,2025-05-29,2025-05-30,2025-06-05,123.52999877929688,119.91000366210938,-2.930458312118267,-3.590621870163002,-4.090621870163002
2025-05-30,PLTR,1,0.9516129032258065,9.025868898699057,0.7332238245607821,-5.2559067777740545,-8.75625183655869,2025-05-30,2025-06-02,2025-06-06,131.43499755859375,127.72000122070312,-2.826489448698377,-4.7559067777740545,-5.2559067777740545
2025-05-30,MARA,2,0.9193548387096774,8.221929530386737,0.7272147645546082,9.818696717915321,6.318351659130686,2025-05-30,2025-06-02,2025-06-06,14.020000457763672,15.779999732971191,12.553489427547838,10.318696717915321,9.818696717915321
2025-05-30,RIVN,3,0.9032258064516129,3.331563181437844,0.754291257162218,-5.2081597713943495,-8.708504830178985,2025-05-30,2025-06-02,2025-06-06,14.399999618530272,14.0,-2.777775202268351,-4.7081597713943495,-5.2081597713943495
2025-06-02,GE,1,0.9333333333333333,0.5979676300296358,0.6169769543286072,-0.16627049583967057,-2.4335557002095496,2025-06-02,2025-06-03,2025-06-09,245.8903795132589,249.77493286132807,1.5797907001317668,0.3337295041603294,-0.16627049583967057
2025-06-02,AAPL,2,0.9166666666666667,0.2682524972055226,0.6395340475957274,-1.6776185844079246,-3.9449037887778036,2025-06-02,2025-06-03,2025-06-09,200.55435521702816,200.6539764404297,0.049672929462807325,-1.1776185844079246,-1.6776185844079246
2025-06-02,STLA,3,0.8666666666666667,0.38236286372425776,0.6061458456101276,0.9208524279224921,-1.346432776447387,2025-06-02,2025-06-03,2025-06-09,9.699999809265137,9.960000038146973,2.680414783446605,1.4208524279224921,0.9208524279224921
2025-06-03,RKLB,1,1.0,3.460551749162095,0.6363627938363503,-0.6896816054335337,-1.91764858686755,2025-06-03,2025-06-04,2025-06-10,26.75,27.170000076293945,1.5700937431549322,-0.18968160543353374,-0.6896816054335337
2025-06-03,ABBV,2,0.903225806451613,0.2102261274622167,0.595234297024783,-1.664087009422532,-2.892053990856548,2025-06-03,2025-06-04,2025-06-10,182.46563070529197,183.52120971679688,0.5785084058979928,-1.164087009422532,-1.664087009422532
2025-06-03,AAPL,3,0.8870967741935484,0.23078421217019948,0.572118298387191,-2.3488110556613258,-3.576778037095342,2025-06-03,2025-06-04,2025-06-10,202.10819540070028,201.8691253662109,-0.11828814463232806,-1.8488110556613258,-2.3488110556613258
2025-06-04,PLTR,1,0.9666666666666667,1.7460634222891214,0.6112268726199405,5.224123767539058,2.9353261530120753,2025-06-04,2025-06-05,2025-06-11,129.27000427246094,136.38999938964844,5.507847823831402,5.724123767539058,5.224123767539058
2025-06-04,GE,2,0.95,1.5445226756478696,0.6442412079634025,-3.0573204481788903,-5.346118062705873,2025-06-04,2025-06-05,2025-06-11,250.83798707310316,243.9232482910156,-2.7566553466530475,-2.5573204481788903,-3.0573204481788903
2025-06-04,SMCI,3,0.8833333333333333,0.6254784981157789,0.5982991671526547,-1.1685633659705204,-3.4573609804975027,2025-06-04,2025-06-05,2025-06-11,43.59000015258789,43.209999084472656,-0.8717620252008063,-0.6685633659705204,-1.1685633659705204
2025-06-05,PLTR,1,0.9838709677419355,6.081273648731435,0.6297724847898611,9.660679388056849,7.384561641640161,2025-06-05,2025-06-06,2025-06-12,123.7300033569336,135.19000244140625,9.262101974905068,10.160679388056849,9.660679388056849
2025-06-05,SMCI,2,0.9516129032258065,8.35849002657651,0.5603014046331845,3.488093813885385,1.2119760674686968,2025-06-05,2025-06-06,2025-06-12,42.040000915527344,43.36000061035156,3.139865999233793,3.988093813885385,3.488093813885385
2025-06-05,RKLB,3,0.9032258064516129,1.7556028039435336,0.5810554315541101,-5.978995802826214,-8.255113549242902,2025-06-05,2025-06-06,2025-06-12,28.15999984741211,26.399999618530277,-6.250000846656878,-5.478995802826214,-5.978995802826214
2025-06-06,GE,1,0.967741935483871,2.441936562253447,0.6513268380567422,-8.001877277938263,-5.117123460450204,2025-06-06,2025-06-09,2025-06-13,252.3679590644332,235.06126403808597,-6.857722783235165,-7.501877277938263,-8.001877277938263
2025-06-06,SMCI,2,0.9516129032258065,4.183914319674569,0.6116739497185338,-2.7902969464694833,0.09445687101857647,2025-06-06,2025-06-09,2025-06-13,42.2400016784668,41.560001373291016,-1.6098491433593654,-2.2902969464694833,-2.7902969464694833
2025-06-06,PLTR,3,0.9516129032258065,2.0327684287684242,0.6616235351316285,6.877347726039329,9.76210154352739,2025-06-06,2025-06-09,2025-06-13,127.0749969482422,137.39999389648438,8.12512075246994,7.377347726039329,6.877347726039329
2025-06-09,RKLB,1,1.0,6.930523366234553,0.6940773055913606,-9.964303250869023,-10.205819318858891,2025-06-09,2025-06-10,2025-06-16,29.56999969482422,26.549999237060547,-10.213055424184791,-9.464303250869023,-9.964303250869023
2025-06-09,GE,2,0.903225806451613,2.9101240404559037,0.6819303311400012,-5.391712209606059,-5.6332282775959275,2025-06-09,2025-06-10,2025-06-16,249.1490295048176,235.00164794921875,-5.678280820004278,-4.891712209606059,-5.391712209606059
2025-06-09,SNDK,3,0.8870967741935484,3.166232492017538,0.6452385868148265,6.173066685890805,5.931550617900936,2025-06-09,2025-06-10,2025-06-16,41.790000915527344,44.209999084472656,5.790854548763957,6.673066685890805,6.173066685890805
2025-06-10,RKLB,1,0.9838709677419355,4.835874508325591,0.7418341828684274,-5.598913765604496,-2.2062318573086013,2025-06-10,2025-06-11,2025-06-17,27.71500015258789,26.420000076293945,-4.672560235122436,-5.098913765604496,-5.598913765604496
2025-06-10,GE,2,0.9516129032258065,2.850821590301161,0.7350515498559048,-3.774149944257565,-0.38146803596167045,2025-06-10,2025-06-11,2025-06-17,241.06197371507503,234.2167816162109,-2.8395984623252324,-3.274149944257565,-3.774149944257565
2025-06-10,PLTR,3,0.9516129032258065,2.281859576667018,0.7467037408920514,2.2343914927008273,5.627073400996721,2025-06-10,2025-06-11,2025-06-17,133.9199981689453,138.1999969482422,3.1959370055377967,2.7343914927008273,2.2343914927008273
2025-06-11,RKLB,1,1.0,2.0789841329168293,0.7052885011711556,3.612482887373381,3.2198706240117083,2025-06-11,2025-06-12,2025-06-18,27.040000915527344,27.850000381469727,2.995560053687907,4.112482887373381,3.612482887373381
2025-06-11,PLTR,2,0.9516129032258065,1.1187738834735892,0.6424163647944557,3.2227216478788128,2.83010938451714,2025-06-11,2025-06-12,2025-06-18,136.39999389648438,139.9600067138672,2.60998018818428,3.7227216478788128,3.2227216478788128
2025-06-11,GE,3,0.8709677419354839,0.6476652620546998,0.5471310321476176,-1.1466366129508017,-1.5392488763124745,2025-06-11,2025-06-12,2025-06-18,238.43914398443283,234.3558654785156,-1.7125034244309445,-0.6466366129508017,-1.1466366129508017
2025-06-12,PLTR,1,0.9838709677419355,1.9889621888249918,0.7064854443545846,4.012317842443658,1.6770382656006078,2025-06-12,2025-06-13,2025-06-20,133.81500244140625,137.3000030517578,2.604342223793288,4.512317842443658,4.012317842443658
2025-06-12,RKLB,2,0.967741935483871,1.7345977565384334,0.7446415756966931,18.792823408293213,16.457543831450163,2025-06-12,2025-06-13,2025-06-20,25.649999618530277,30.040000915527344,17.115015057643923,19.292823408293213,18.792823408293213
2025-06-12,MARA,3,0.8870967741935484,0.7975578080645045,0.6297857740551466,-5.598979313982987,-7.934258890826038,2025-06-12,2025-06-13,2025-06-20,15.369999885559082,14.31999969482422,-6.831491207240614,-5.098979313982987,-5.598979313982987
2025-06-13,RKLB,1,0.9838709677419355,-1.3532488092368469,0.4960459813103861,26.6123673431211,26.483199618655664,2025-06-13,2025-06-16,2025-06-23,25.8700008392334,32.779998779296875,26.710466625049545,27.1123673431211,26.6123673431211
2025-06-13,GE,2,0.8709677419354839,0.07360500005960645,0.35622100793814865,4.127940802963204,3.998773078497768,2025-06-13,2025-06-16,2025-06-23,236.054766939676,246.19834899902344,4.297130784882497,4.627940802963204,4.127940802963204
2025-06-13,META,3,0.8548387096774193,-1.9518268661605696,0.3877609221064576,-0.2975772286151308,-0.42674495308056654,2025-06-13,2025-06-16,2025-06-23,697.0454302800655,696.248046875,-0.11439475397537757,0.2024227713848692,-0.2975772286151308
2025-06-16,AMD,1,0.9516129032258065,-1.394600089394914,0.3488833123806164,8.039129692428094,6.655494398422122,2025-06-16,2025-06-17,2025-06-24,127.93000030517578,138.42999267578125,8.207607555348883,8.539129692428094,8.039129692428094
2025-06-16,META,2,0.9032258064516129,-1.764216504369658,0.3248691244018787,1.2638052633534018,-0.11983003065257036,2025-06-16,2025-06-17,2025-06-24,699.7067687984049,709.8733520507812,1.4529776909026015,1.7638052633534018,1.2638052633534018
2025-06-16,RKLB,3,0.8870967741935484,-1.9287899473452355,0.358004473125533,28.091999999656693,26.70836470565072,2025-06-16,2025-06-17,2025-06-24,26.100000381469727,33.459999084472656,28.19922833498625,28.591999999656693,28.091999999656693
2025-06-17,RKLB,1,1.0,4.8283603914494675,0.5406644596805221,19.666119310271526,19.864301950462263,2025-06-17,2025-06-18,2025-06-25,26.399999618530277,32.349998474121094,22.537874778659027,20.166119310271526,19.666119310271526
2025-06-17,RIVN,2,0.935483870967742,0.748439419046444,0.4764209371525813,-0.10065530855559679,0.09752733163514166,2025-06-17,2025-06-18,2025-06-25,13.4399995803833,13.760000228881836,2.3809572804273094,0.3993446914444032,-0.10065530855559679
2025-06-17,SMCI,3,0.9193548387096775,1.3729464479470967,0.4168345505256538,5.6245672083505065,5.822749848541245,2025-06-17,2025-06-18,2025-06-25,43.06999969482422,46.61000061035156,8.219180266102377,6.1245672083505065,5.6245672083505065
2025-06-18,CAG,1,0.9516129032258065,-1.4282926590321472,0.4809474815802173,-6.345960344110923,-7.342707251874177,2025-06-18,2025-06-20,2025-06-26,19.778160095214844,18.867021560668945,-4.606791178550229,-5.845960344110923,-6.345960344110923
2025-06-18,AAPL,2,0.935483870967742,-1.3364548483443028,0.4416805722535984,-0.42484840697481996,-1.4215953147380742,2025-06-18,2025-06-20,2025-06-26,197.45664606001856,200.2057342529297,1.392249006435331,0.07515159302518004,-0.42484840697481996
2025-06-18,STLA,3,0.903225806451613,-1.5420979298836432,0.4955055108845374,2.1283583303449376,1.1316114225816833,2025-06-18,2025-06-20,2025-06-26,9.550000190734863,9.93000030517578,3.9790587104865383,2.6283583303449376,2.1283583303449376
2025-06-20,AMD,1,0.8548387096774194,0.3821896136186078,0.6704590702531023,8.379634678911085,6.591477603988241,2025-06-20,2025-06-23,2025-06-27,130.47000122070312,143.80999755859375,10.224569796182248,8.879634678911085,8.379634678911085
2025-06-20,RKLB,2,0.8387096774193548,1.942141227197851,0.6463211632250798,20.323866095716316,18.535709020793472,2025-06-20,2025-06-23,2025-06-27,28.924999237060547,35.380001068115234,22.316342269022883,20.823866095716316,20.323866095716316
2025-06-20,APLD,3,0.8225806451612903,2.9619957930937204,0.630191551993271,1.6758432594839894,-0.11231381543885477,2025-06-20,2025-06-23,2025-06-27,10.03499984741211,10.380000114440918,3.4379698283481197,2.1758432594839894,1.6758432594839894
2025-06-23,PLTR,1,0.935483870967742,1.2213962267090452,0.7030499180180536,-3.688277365582348,-5.899309407858361,2025-06-23,2025-06-24,2025-06-30,140.97999572753906,136.32000732421875,-3.305425269217843,-3.188277365582348,-3.688277365582348
2025-06-23,OXY,2,0.9193548387096774,2.0863866597561875,0.6286516568700791,-1.8349934685829346,-4.046025510858948,2025-06-23,2025-06-24,2025-06-30,41.76628228772728,41.15884017944336,-1.4543839552183746,-1.3349934685829346,-1.8349934685829346
2025-06-23,SMCI,3,0.8548387096774194,5.167643636513426,0.5974438574187896,18.053698690258557,15.842666647982544,2025-06-23,2025-06-24,2025-06-30,41.38999938964844,49.0099983215332,18.410241711166854,18.553698690258557,18.053698690258557
2025-06-24,PLTR,1,0.953125,2.309989373162164,0.707652489662128,-10.410507278062486,-10.11262102588212,2025-06-24,2025-06-25,2025-07-01,144.49000549316406,130.67999267578125,-9.557763369339877,-9.910507278062486,-10.410507278062486
2025-06-24,APLD,2,0.9375,3.8304530591696753,0.5897065115016744,-8.436233226823008,-8.138346974642642,2025-06-24,2025-06-25,2025-07-01,10.5600004196167,9.760000228881836,-7.575759080925315,-7.936233226823008,-8.436233226823008
2025-06-24,STLA,3,0.859375,0.7276183810319261,0.5967625519757725,0.8958180942078569,1.1937043463882226,2025-06-24,2025-06-25,2025-07-01,10.039999961853027,10.220000267028809,1.7928317316702413,1.3958180942078569,0.8958180942078569
2025-06-25,PLTR,1,0.984375,2.0876133482344033,0.730618553527988,-9.38520162106773,-11.464167855460069,2025-06-25,2025-06-26,2025-07-02,144.85000610351562,132.1199951171875,-8.788409009269039,-8.88520162106773,-9.38520162106773
2025-06-25,STLA,2,0.9375,2.3140100474811014,0.6770383481665024,4.9038600184724395,2.8248937840801,2025-06-25,2025-06-26,2025-07-02,9.789999961853027,10.329999923706056,5.51583211396478,5.4038600184724395,4.9038600184724395
2025-06-25,SMCI,3,0.90625,1.4204898517642188,0.7034995822525293,2.9600041881396537,0.8810379537473141,2025-06-25,2025-06-26,2025-07-02,47.060001373291016,48.7400016784668,3.5699112965374313,3.4600041881396537,2.9600041881396537
2025-06-26,SNDK,1,0.984375,4.0773607502384,0.763791920530006,-2.091632095708828,-3.0575563016235594,2025-06-26,2025-06-27,2025-07-03,47.22999954223633,46.40999984741211,-1.7361839990934547,-1.5916320957088281,-2.091632095708828
2025-06-26,PLTR,2,0.984375,3.1904553391115282,0.7778316297444343,-7.618342874203954,-8.584267080118686,2025-06-26,2025-06-27,2025-07-03,144.8699951171875,134.36000061035156,-7.254776600450796,-7.118342874203954,-7.618342874203954
2025-06-26,SMCI,3,0.9375,2.1912840909953424,0.7387949032459528,-2.2149626792311357,-3.180886885145867,2025-06-26,2025-06-27,2025-07-03,49.47999954223633,48.560001373291016,-1.8593334225074032,-1.7149626792311357,-2.2149626792311357
2025-06-27,RKLB,1,0.96875,6.205536956259439,0.7645226230410002,5.810025408665143,6.239346689841694,2025-06-27,2025-06-30,2025-07-07,36.53499984741211,38.880001068115234,6.418506173523997,6.310025408665143,5.810025408665143
2025-06-27,SMCI,2,0.921875,1.6985052737706614,0.7727423687223668,-3.8634970450304835,-3.4341757638539328,2025-06-27,2025-06-30,2025-07-07,48.70000076293945,47.11000061035156,-3.2648873258291133,-3.3634970450304835,-3.8634970450304835
2025-06-27,PLTR,3,0.90625,7.313651452345574,0.7008922248177303,0.36231651124371034,0.7916377924202613,2025-06-27,2025-06-30,2025-07-07,137.7899932861328,139.1199951171875,0.9652383306912649,0.8623165112437103,0.36231651124371034
2025-06-30,RKLB,1,0.984375,3.9575300889836478,0.7560441551959066,6.189067576061913,3.200352679030306,2025-06-30,2025-07-01,2025-07-08,37.01499938964844,38.7400016784668,4.660279122686606,6.689067576061913,6.189067576061913
2025-06-30,SNDK,2,0.96875,1.7903109557715586,0.8011473547505629,2.486827733423336,-0.5018871636082713,2025-06-30,2025-07-01,2025-07-08,45.70000076293945,46.16999816894531,1.0284406961914128,2.986827733423336,2.486827733423336
2025-06-30,PLTR,3,0.921875,2.1071056968127246,0.7527078770495393,4.784403444755692,1.7956885477240845,2025-06-30,2025-07-01,2025-07-08,135.27000427246094,139.7100067138672,3.282325941576225,5.284403444755692,4.784403444755692
2025-07-01,RKLB,1,1.0,9.144432597648748,0.7611615163093783,14.547179018385236,11.342820084006467,2025-07-01,2025-07-02,2025-07-09,34.38999938964844,39.13999938964844,13.81215494126986,15.047179018385236,14.547179018385236
2025-07-01,PLTR,2,0.9375,4.6070258519180385,0.7421628513721773,9.550329405846469,6.3459704714677,2025-07-01,2025-07-02,2025-07-09,131.47000122070312,143.1300048828125,8.868946188366822,10.050329405846469,9.550329405846469
2025-07-01,SMCI,3,0.875,4.173043726716829,0.7148649522178054,6.647256237948318,3.442897303569549,2025-07-01,2025-07-02,2025-07-09,47.18999862670898,50.02000045776367,5.997037324457444,7.147256237948318,6.647256237948318
2025-07-02,RKLB,1,1.0,11.950781329347713,0.7438699106174779,10.220084484739312,7.9182119772734785,2025-07-02,2025-07-03,2025-07-10,35.790000915527344,39.09999847412109,9.248386347924665,10.720084484739312,10.220084484739312
2025-07-02,PLTR,2,0.953125,5.261109001952476,0.7266750009993256,6.987074994704046,4.685202487238213,2025-07-02,2025-07-03,2025-07-10,134.36000061035156,142.5,6.058350217826147,7.487074994704046,6.987074994704046
2025-07-02,SMCI,3,0.90625,5.254769410121222,0.7085209656321481,3.1733835121752767,0.8715110047094434,2025-07-02,2025-07-03,2025-07-10,49.22999954223633,50.36000061035156,2.2953505558044096,3.6733835121752767,3.1733835121752767
2025-07-03,RKLB,1,0.984375,7.10755764964775,0.7630336845368269,5.852433338411623,4.528405951832301,2025-07-03,2025-07-07,2025-07-11,36.97999954223633,39.02999877929688,5.543535052560422,6.352433338411623,5.852433338411623
2025-07-03,SNDK,2,0.890625,5.146524695449878,0.6987808699608208,-1.9780652696087082,-3.30209265618803,2025-07-03,2025-07-07,2025-07-11,47.13999938964844,46.09000015258789,-2.227406132065246,-1.4780652696087082,-1.9780652696087082
2025-07-03,PLTR,3,0.890625,4.643259994248124,0.7380891142085123,6.0553448104562095,4.731317423876888,2025-07-03,2025-07-07,2025-07-11,134.3800048828125,142.10000610351562,5.7449032149057055,6.5553448104562095,6.0553448104562095
2025-07-07,CRWV,1,0.984375,7.956071186194751,0.8541268095126947,-17.21220714268462,-18.973964482126377,2025-07-07,2025-07-08,2025-07-14,159.34500122070312,132.375,-16.92553956138726,-16.71220714268462,-17.21220714268462
2025-07-07,APLD,2,0.953125,5.82033291359017,0.8161558730304499,-3.5035838357929334,-5.265341175234692,2025-07-07,2025-07-08,2025-07-14,9.84000015258789,9.520000457763672,-3.252029368516418,-3.0035838357929334,-3.5035838357929334
2025-07-07,RKLB,3,0.890625,10.682245126479776,0.7240789118158273,12.051205556875654,10.289448217433897,2025-07-07,2025-07-08,2025-07-14,38.4900016784668,43.209999084472656,12.262918161020654,12.551205556875654,12.051205556875654
2025-07-08,CRWV,1,1.0,10.30129852099487,0.8277882005148601,-9.139550716845124,-10.017531571753647,2025-07-08,2025-07-09,2025-07-15,155.1999969482422,140.58999633789062,-9.41366037218665,-8.639550716845124,-9.139550716845124
2025-07-08,APLD,2,0.96875,7.286946408538475,0.7442523295949469,7.042234697580952,6.164253842672427,2025-07-08,2025-07-09,2025-07-15,9.350000381469728,9.970000267028809,6.631014548275593,7.542234697580952,7.042234697580952
2025-07-08,RKLB,3,0.90625,7.0903618615534185,0.6693122585701273,16.243138333500006,15.365157478591483,2025-07-08,2025-07-09,2025-07-15,38.52999877929688,44.59999847412109,15.75395766190828,16.743138333500006,16.243138333500006
2025-07-09,RKLB,1,0.96875,9.075651375941574,0.7616232129073417,22.444022476301317,21.444431242093252,2025-07-09,2025-07-10,2025-07-16,39.16999816894531,47.68999862670898,21.751342496917637,22.944022476301317,22.444022476301317
2025-07-09,CRWV,2,0.90625,9.720585927190779,0.6678349856291561,-5.970409245273311,-6.970000479481375,2025-07-09,2025-07-10,2025-07-16,152.8000030517578,143.0399932861328,-6.387440818518176,-5.470409245273311,-5.970409245273311
2025-07-09,SNDK,3,0.90625,5.545508262212745,0.6710333487384649,-12.332034159662863,-13.331625393870926,2025-07-09,2025-07-10,2025-07-16,47.369998931884766,41.36000061035156,-12.687351608715936,-11.832034159662863,-12.332034159662863
2025-07-10,RKLB,1,1.0,8.953227002317696,0.8103090005409724,32.39508096947647,30.508028696604885,2025-07-10,2025-07-11,2025-07-17,38.970001220703125,51.33000183105469,31.716705730522833,32.89508096947647,32.39508096947647
2025-07-10,SMCI,2,0.921875,5.99373615557533,0.7311802939342092,6.457231408976394,4.570179136104812,2025-07-10,2025-07-11,2025-07-17,49.7599983215332,52.75,6.008846019540348,6.957231408976394,6.457231408976394
2025-07-10,APLD,3,0.90625,4.646776210546501,0.8048252401792606,17.48074929870812,15.593697025836537,2025-07-10,2025-07-11,2025-07-17,9.329999923706056,10.90999984741211,16.934618827718563,17.98074929870812,17.48074929870812
2025-07-11,CRWV,1,0.9516129032258065,9.649954486642912,0.7035387343670485,-5.226948223044081,-7.46901673206564,2025-07-11,2025-07-14,2025-07-18,130.3800048828125,123.0199966430664,-5.645043690833862,-4.726948223044081,-5.226948223044081
2025-07-11,APLD,2,0.9516129032258065,6.225492688272464,0.7242101885947773,29.306921378061467,27.064852869039907,2025-07-11,2025-07-14,2025-07-18,9.279999732971191,11.93000030517578,28.556041470446615,29.806921378061467,29.306921378061467
2025-07-11,SMCI,3,0.903225806451613,5.0517086671075955,0.7153589277658304,5.661114358403541,3.4190458493819817,2025-07-11,2025-07-14,2025-07-18,49.2400016784668,51.77000045776367,5.13809645218446,6.161114358403541,5.661114358403541
2025-07-14,CRWV,1,0.9838709677419355,8.620159302955091,0.7267537221335889,-13.364898546868353,-13.071159164308462,2025-07-14,2025-07-15,2025-07-21,144.24000549316406,124.91000366210938,-13.401276410774122,-12.864898546868353,-13.364898546868353
2025-07-14,SMCI,2,0.9193548387096775,4.57742689803993,0.715302194040902,-0.5983547972927212,-0.30461541473282894,2025-07-14,2025-07-15,2025-07-21,51.869998931884766,51.5,-0.713319721426342,-0.09835479729272123,-0.5983547972927212
2025-07-14,APLD,3,0.8870967741935484,9.070484473974904,0.6466001941469527,14.47877205263254,14.772511435192431,2025-07-14,2025-07-15,2025-07-21,9.704999923706056,11.09000015258789,14.27099680339763,14.97877205263254,14.47877205263254
2025-07-15,RKLB,1,0.9516129032258065,11.178702589791486,0.6172093633876621,2.0761747520687273,2.258607350162419,2025-07-15,2025-07-16,2025-07-22,45.54999923706055,46.880001068115234,2.919872345404051,2.5761747520687273,2.0761747520687273
2025-07-15,MARA,2,0.9516129032258065,5.224064079554359,0.6592025080674238,1.1603939333629691,1.342826531456661,2025-07-15,2025-07-16,2025-07-22,19.489999771118164,19.8799991607666,2.0010230591504197,1.6603939333629691,1.1603939333629691
2025-07-15,CRWV,3,0.8709677419354838,8.948935878304857,0.5972821583331882,-10.149565459771614,-9.967132861677921,2025-07-15,2025-07-16,2025-07-22,143.14999389648438,129.77000427246094,-9.346832130289062,-9.649565459771614,-10.149565459771614
2025-07-16,VG,1,0.935483870967742,6.22711121676016,0.7077506992568973,-8.99271958944402,-9.760182734797754,2025-07-16,2025-07-17,2025-07-23,15.961903766148906,14.66071605682373,-8.151832816362791,-8.49271958944402,-8.99271958944402
